#node	identifier	domain_summary_url	annotation	other_names_and_aliases
RpL34b	7227.FBpp0081527	https://smart.embl.de/smart/DDvec.cgi?smart=168:Pfam_Ribosomal_L34e(1|94)+	Ribosomal protein L34b, isoform A; Structural constituent of ribosome. It is involved in the biological process described with: translation	41120,66285,AA433206,AA433216,AAF54369.1,AAL90414.1,AAN13422.1,AY089676,BI617656,CG9354,CG9354-PA,CG9354-PB,CG9354-RA,CG9354-RB,DmelCG9354,Dmel_CG9354,FBan0009354,FBgn0025253,FBgn0025263,FBgn0037686,FBpp0081527,FBpp0081528,FBtr0082049,FBtr0082050,L34b,NM_141630,NM_141630.1,NM_169277,NM_169277.1,NP_001287249,NP_001287249.1,NP_001287250.1,NP_649887,NP_649887.1,NP_731345,NP_731345.1,Q9VHE5,Q9VHE5_DROME,RH48056p,Ribosomal protein L34b,Ribosomal protein L34b, isoform A,Ribosomal protein L34b, isoform B,Ribosomal protein L34b, isoform C,Ribosomal protein L34b, isoform D,Rp L34b,RpL34,RpL34b,RpL34b-PA,RpL34b-PB,RpL34b-PC,RpL34b-PD,RpL34b-RA,RpL34b-RB,UPI0000081C5D,anon-EST:fe1C10,anon-EST:fe1E8,anon-fast-evolving-1C10,anon-fast-evolving-1E8,dme:Dmel_CG9354,ribosomal protein L34b, isoform C,unnamed
RpL37a	7227.FBpp0073844	https://smart.embl.de/smart/DDvec.cgi?smart=93:Pfam_Ribosomal_L37e(2|54)+	Probable 60S ribosomal protein L37-A; Binds to the 23S rRNA	32446,4V6W,58801,A8E7A3,AAF48428.1,ABV82427.1,BT031045,CG5827-PA,CG5827-RA,CG9091,CG9091-PA,CG9091-PB,CG9091-RA,CG9091-RB,DmelCG9091,FBan0009091,FBgn0030616,FBpp0073844,FBpp0078655,FBpp0303429,FBtr0074027,FBtr0079016,FBtr0330403,M(1)13A,NM_132777,NM_132777.1,NP_001259561,NP_001259561.1,NP_573005,NP_573005.1,Probable 60S ribosomal protein L37-A,Q9VXX8,RL371_DROME,Ribosomal protein L37a,RpL37,RpL37a,RpL37a-PA,RpL37a-PB,RpL37a-RA,RpL37a-RB,UPI0000124B08,dme:Dmel_CG9091,ribosomal protein L37a, isoform B
RpL7A	7227.FBpp0070877	https://smart.embl.de/smart/DDvec.cgi?smart=271:Pfam_Ribosomal_L7Ae(126|221)+	60S ribosomal protein L7a; Structural constituent of ribosome. It is involved in the biological process described with: ribosome biogenesis; mitotic spindle elongation; centrosome organization; translation; centrosome duplication; mitotic spindle organization; Belongs to the eukaryotic ribosomal protein eL8 family	31588,4V6W,58075,60S ribosomal protein L7a,A4V411,AAF46169.1,AAL90308.1,AAN09170.1,AAN09172.1,AY089570,BI165187,CAA58023.1,CG3314,CG3314-PA,CG3314-PD,CG3314-RA,CG3314-RD,DmelCG3314,FBan0003314,FBgn0014026,FBpp0070877,FBpp0070878,FBtr0070915,FBtr0070916,L7A,L7a,M(1)5D6A,NM_078508,NM_078508.5,NM_167073,NM_167073.2,NP_001284944,NP_001284944.1,NP_001284945.1,NP_511063,NP_511063.1,NP_727094,NP_727094.1,NP_727096.1,P46223,Q9W3Z2,RL7A_DROME,Ribosomal protein L7A,Rp L7A,RpL7A,RpL7A-PA,RpL7A-PD,RpL7A-PE,RpL7A-PF,RpL7A-PG,RpL7A-RA,RpL7A-RD,SURF-3,Surf-3/rpL7a,Surf3/rpL7a,UPI00000071DE,X82782,dme:Dmel_CG3314,ribosomal protein L7A, isoform E
RpL8	7227.FBpp0072801	https://smart.embl.de/smart/DDvec.cgi?smart=256:Ribosomal_L2(11|90)+Ribosomal_L2_C(96|231)+	60S ribosomal protein L8; Structural constituent of ribosome. It is involved in the biological process described with: regulation of cell size; insulin receptor signaling pathway; mitotic spindle elongation; translation; compound eye development; centrosome duplication; mitotic spindle organization	44251,4V6W,60S ribosomal protein L8,A4V1C0,AAF06828.1,AAF47659.1,AAF47660.1,AAL48964.1,AAT47764.1,AF098520,AF171763,AY071342,BI240879,BT014913,CG1263,CG1263-PA,CG1263-PB,CG1263-RA,CG1263-RB,DmelCG1263,FBan0001263,FBgn0002611,FBgn0024939,FBgn0027679,FBgn0035352,FBgn0069397,FBgn0261602,FBpp0072801,FBpp0072802,FBtr0072924,FBtr0072925,L8,M(3)62F,M(3)LS2,Minute(3)62F,NM_079987,NM_079987.2,NM_167955,NM_167955.1,NP_524726,NP_524726.1,NP_728756,NP_728756.1,Q9V3G1,RL8_DROME,Ribosomal protein L8,Rp L8,RpL8,RpL8-PA,RpL8-PB,RpL8-RA,RpL8-RB,UPI000007B37B,anon-EST:Posey5,dme:Dmel_CG1263,ribosomal protein L8, isoform A,rpL8
RpS12	7227.FBpp0075612	https://smart.embl.de/smart/DDvec.cgi?smart=139:Pfam_Ribosomal_L7Ae(23|118)+	40S ribosomal protein S12; Structural constituent of ribosome. It is involved in the biological process described with: translation; Belongs to the eukaryotic ribosomal protein eS12 family	39480,40S ribosomal component,40S ribosomal protein S12,4V6W,64826,AA820275,AAL13760.1,AAN11845.1,AI455377,AQ026389,AY058531,BI588615,BT001803,BcDNA:RH29995,CAA61806.1,CG11271,CG11271-PA,CG11271-PB,CG11271-RA,CG11271-RB,CZ470567,DmelCG11271,FBan0011271,FBgn0011809,FBgn0014027,FBgn0036339,FBgn0064825,FBgn0260441,FBpp0075611,FBpp0075612,FBtr0075877,FBtr0075878,NM_168534,NM_168534.3,NP_729866,NP_729866.1,P80455,Q0E8F1,Q9VU40,RS12,RS12_DROME,Ribosomal Protein S12,Ribosomal protein S12,RpS12,RpS12-PB,RpS12-RB,RpS12:1-RB,RpS12E,S12,UPI00001245DA,X89659,dme:Dmel_CG11271,l(3)s2783,putative ribosomal protein S12,ribosomal protein S12
RpS17	7227.FBpp0076207	https://smart.embl.de/smart/DDvec.cgi?smart=131:Pfam_Ribosomal_S17e(1|119)+	Ribosomal protein S17 (RpS17) is an essential component of the ribosomal 40S subunit. RpS17 mutants have dominant, haploinsufficient effects on cellular and organismal growth rate, and on bristle size; Belongs to the eukaryotic ribosomal protein eS17 family	39088,40S ribosomal protein S17,4V6W,64481,AAA28869.1,AAF50272.1,AAN71406.1,AF083516,BI357592,BT001651,BcDNA:RE44119,CAB72251.1,CG3922,CG3922-PB,CG3922-RB,D9,DmelCG3922,FBan0003922,FBgn0002217,FBgn0002615,FBgn0005533,FBgn0025290,FBgn0064883,FBpp0076207,FBtr0076479,M,M(3)67,M(3)67C,M(3)RpS17,M(3)S33,M(3)i,M(3)i(55),M(3)i[55],M(3)q,M(3L)i,M(3L)i[55],M22142,Minute,Minute(3)67C,NM_079278,NM_079278.2,NP_524002,NP_524002.1,P17704,Q9V3P5,RPS17,RS17_DROME,Ribosomal protein S17,Rp S17,RpS17,RpS17-PB,RpS17-RB,UPI0000001B0A,anon-EST:Posey48,dme:Dmel_CG3922,l(3)67BDo,l(3)dtOA4,ribosomal protein S17,unnamed
RpS18	7227.FBpp0085585	https://smart.embl.de/smart/DDvec.cgi?smart=152:Pfam_Ribosomal_S13(14|142)+	40S ribosomal protein S18; Located at the top of the head of the 40S subunit, it contacts several helices of the 18S rRNA	37292,40S ribosomal protein S18,4V6W,62947,AA433253,AAA28870.1,AAF57491.1,AAM48463.1,AAM68401,AAO17671,ABE01159.1,ACJ13227.1,AF083275,AY118434,B,B6IDT0,BI614060,BT024929,BT050520,BcDNA:RH43343,CG8900,CG8900-PA,CG8900-PB,CG8900-RA,CG8900-RB,CZ468261,DmelCG8900,FBan0008900,FBgn0010411,FBgn0014916,FBgn0025222,FBgn0062939,FBpp0085585,FBpp0085586,FBtr0086273,FBtr0086274,L22959,M(2)56F,NM_057616,NM_057616.5,NM_166383,NM_166383.3,NP_476964,NP_476964.1,NP_725943,NP_725943.1,P41094,Q1WWH7,Q8MT19,Q9V911,RS18_DROME,Ribosomal protein S18,RpS18,RpS18-PA,RpS18-PB,RpS18-RA,RpS18-RB,Rps18,S18,UPI000012499A,anon-56Fa,anon-EST:Posey27,anon-EST:fe2D3,anon-fast-evolving-2D3,dme:Dmel_CG8900,ribosomal protein S18, isoform A,rpS18,transcription unit B,unnamed
RpS27A	7227.FBpp0079606	https://smart.embl.de/smart/DDvec.cgi?smart=156:UBQ(1|72)+Pfam_Ribosomal_S27(102|147)+	Ubiquitin-40S ribosomal protein S27a; Ubiquitin exists either covalently attached to another protein, or free (unanchored). When covalently bound, it is conjugated to target proteins via an isopeptide bond either as a monomer (monoubiquitin), a polymer linked via different Lys residues of the ubiquitin (polyubiquitin chains) or a linear polymer linked via the initiator Met of the ubiquitin (linear polyubiquitin chains). Polyubiquitin chains, when attached to a target protein, have different functions depending on the Lys residue of the ubiquitin that is linked: Lys-48-linked is involve [...] 	104239,34420,4V6W,60502,AAA28998.1,AAF52941.1,ACU32638.1,AQ034164,BT099554,CAA48871.1,CG5271,CG5271-PA,CG5271-RA,DUb80,DmelCG5271,FBan0005271,FBgn0002728,FBgn0003942,FBgn0010585,FBgn0064114,FBpp0079606,FBtr0080016,M(2)31E,M22536,NM_057430,NM_057430.3,NP_476778,NP_476778.1,P15357,P68198,Q0E8I1,Q8IGR0,Q9VKW6,Q9VQX7,Q9VZL4,RS27A_DROME,Ribosomal protein S27A,RpS27A,RpS27A-PA,RpS27A-RA,UB3-D,UBI-F80,UPI000008510E,Ubi-f80,Ubi-m,Ubiq,Ubiquitin,Ubiquitin fusion 80,Ubiquitin-40S ribosomal protein S27a,Ubiquitin-monomeric,X69119,Z71103,dme:Dmel_CG5271,l(2)04820,l(2)31Ei,male female sterile 31,mfs(2)31,mfs(2)48,mfs48,ribosomal protein S27A
RpS3A	7227.FBpp0300615	https://smart.embl.de/smart/DDvec.cgi?smart=268:Pfam_Ribosomal_S3Ae(16|224)+	Ribosomal protein S3A is an essential component of the small ribosomal subunit that functions in protein synthesis. It is classified as a 'Minute' gene as heterozygous mutants exhibit a slower developmental rate and small adult bristles	40S ribosomal protein S3a,43768,4V6W,68606,AA540918,AAC62117.1,AAF59372.1,AAL48571.1,AAN06541.1,AAN06542.1,ACQ89821.1,ADR66775.1,AEU08331.1,AF034971,AFH06763.1,AFH06764.1,AI124312,AI945213,AY070949,BI164521,BT083412,BT125801,BT132838,C3,C3 protein,C4IXY1,CAA71201.1,CG2168,CG2168-PA,CG2168-PB,CG2168-PF,CG2168-RA,CG2168-RB,CG2168-RD,CG2168-RF,Clone 3,DmelCG2168,E4NKK4,FBan0002168,FBgn0002630,FBgn0013757,FBgn0017545,FBpp0088242,FBpp0088243,FBpp0300615,FBtr0089175,FBtr0089176,FBtr0308296,H0RNB6,H9XVL8,H9XVL9,M(4)101,M(4)57g,M(4)[57g],M57g,M[57g],Minute(4)101,NM_001258475,NM_001258475.1,NM_079879,NM_079879.3,NM_166714,NM_166714.3,NP_001245403,NP_001245403.1,NP_001245404,NP_001245404.1,NP_524618,NP_524618.1,NP_726518,NP_726518.1,NP_726519,NP_726519.1,O44389,P55830,Q8IMA9,Q8IMB0,Q8SZD2,Q9V4A9,RPS3A,RS3A_DROME,Ribosomal protein S3A,RpS3A,RpS3A-PA,RpS3A-PB,RpS3A-PF,RpS3A-RA,RpS3A-RB,RpS3A-RF,UPI00000849B1,UPI000012473F,Y10115,anon-EST:Liang-2.29,clone 2.29,dme:Dmel_CG2168,l(4)102ABa,ribosomal protein S3A, isoform F,ribosomal protein S3a,ribosomal protein S3alpha
RpS5b	7227.FBpp0082465	https://smart.embl.de/smart/DDvec.cgi?smart=230:Pfam_Ribosomal_S7(77|230)+	40S ribosomal protein S5b; Structural constituent of ribosome; RNA binding. It is involved in the biological process described with: translation; neurogenesis; Belongs to the universal ribosomal protein uS7 family	142157_at,40S ribosomal protein S5b,41807,66877,AAF55116.1,AAL48760.1,AFH06428,AI518824,AI946985,AY071138,BI212711,CG7014,CG7014-PA,CG7014-PB,CG7014-RA,CG7014-RB,DmelCG7014,FBan0007014,FBgn0038277,FBpp0082465,FBpp0300392,FBtr0083006,FBtr0308031,NM_001260181,NM_001260181.1,NM_142150,NM_142150.2,NP_001247110,NP_001247110.1,NP_650407,NP_650407.1,Q9VFE4,RS5B_DROME,Ribosomal protein S5b,RpS5,RpS5b,RpS5b-PA,RpS5b-PB,RpS5b-RA,RpS5b-RB,UPI000007CC89,UPI000237F66B,dme:Dmel_CG7014,ribosomal protein S5b, isoform A
Rpn11	7227.FBpp0078664	https://smart.embl.de/smart/DDvec.cgi?smart=308:JAB_MPN(28|163)+Pfam_MitMem_reg(171|305)+	26S proteasome non-ATPase regulatory subunit 14; Metalloprotease component of the 26S proteasome that specifically cleaves 'Lys-63'-linked polyubiquitin chains. The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The function of the 'Lys-63'-specific deubiquitination of the proteasome is unclear (By similarity)	152520,26S proteasome non-ATPase regulatory subunit 14,26S proteasome regulatory complex subunit p37B,26S proteasome regulatory subunit rpn11,33738,37B,59913,AA141347,AA141348,AAF08394.1,AAF27818.1,AAF52215.1,AAL48599.1,AF145313,AF195189,AY070977,BI167148,CG18174,CG18174-PA,CG18174-RA,CZ482852,CZ482864,DmS13,DmelCG18174,FBan0018174,FBgn0028694,FBpp0078664,FBtr0079027,M67.001,NM_135061,NM_135061.3,NP_608905,NP_608905.1,PSDE_DROME,Q9NIU3,Q9V3H2,RPN11,RPn11,Regulatory particle non-ATPase 11,Rpn11,Rpn11-PA,Rpn11-RA,S13,UPI000007DDBE,Yippee-interacting protein 5,dme:Dmel_CG18174,p37B,regulatory particle non-ATPase 11,yip5,yippee interacting protein 5
Rpn6	7227.FBpp0086603	https://smart.embl.de/smart/DDvec.cgi?smart=439:PAM(160|337)+PINT(338|421)+	26S proteasome non-ATPase regulatory subunit 11; Component of the lid subcomplex of the 26S proteasome, a multiprotein complex involved in the ATP-dependent degradation of ubiquitinated proteins. In the complex, RPN6 is required for proteasome assembly (By similarity). May act as linker between 19S regulatory subunit and the 20S proteasome core	26S proteasome non-ATPase regulatory subunit 11,26S proteasome regulatory complex subunit p42B,26S proteasome regulatory subunit Rpn6,351786,36638,3TXM,3TXN,62384,A1Z9U3,AA539254,AA540525,AA698695,AAD46879.1,AAF08390.1,AAF58212.1,AAF58213.2,AC010578,ACT98662.1,AF145309,AF160939,AFH08079,AQ034167,BT089015,BcDNA.LD18931,BcDNA:LD18931,CG10149,CG10149-PA,CG10149-PB,CG10149-PC,CG10149-RA,CG10149-RB,CG10149-RC,CZ467063,CZ469226,CZ483345,DmelCG10149,FBan0010149,FBgn0022278,FBgn0027867,FBgn0028689,FBpp0086603,FBpp0086604,FBpp0297513,FBtr0087474,FBtr0087475,FBtr0306558,NM_001259396,NM_001259396.1,NM_058126,NM_058126.4,NM_166065,NM_166065.2,NP_001246325,NP_001246325.1,NP_477474,NP_477474.1,NP_725412,NP_725412.2,PSD11_DROME,Pros44.5,Proteasome p44.5 subunit,Q7KLV9,Regulatory particle non-ATPase 6,Rpn6,Rpn6-PA,Rpn6-PB,Rpn6-PC,Rpn6-RA,Rpn6-RB,Rpn6-RC,S9,UPI000007EE86,UPI00001E0CC6,dme:Dmel_CG10149,l(2)k00103,p42B,regulatory particle non-ATPase 6, isoform C,rpn6
Rpn8	7227.FBpp0305141	https://smart.embl.de/smart/DDvec.cgi?smart=338:JAB_MPN(10|146)+Pfam_MitMem_reg(169|280)+	26S proteasome non-ATPase regulatory subunit 7; Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins	26S proteasome non-ATPase regulatory subunit 7,26S proteasome regulatory subunit RPN8,26S proteasome regulatory subunit S12,37894,63468,99116,AA697688,AAA28695.1,AAF47199.1,AAL90021.1,AQ025851,AY089283,BF505696,CG3416,CG3416-PA,CG3416-PB,CG3416-PC,CG3416-RA,CG3416-RB,CG3416-RC,DmelCG3416,FBan0003416,FBgn0002787,FBgn0022065,FBpp0072197,FBpp0303270,FBpp0305141,FBtr0072290,FBtr0330237,FBtr0332921,M64643,M67.973,Mov34,Mov34-PA,Mov34-PB,Mov34-PC,Mov34-RA,Mov34-RB,Mov34-RC,NM_079121,NM_079121.2,NP_001261168,NP_001261168.1,NP_523845,NP_523845.2,P26270,PRSC_DROME,PSMD7_DROME,Proteasome subunit p39B,Proteasome subunit p40,Protein Mov34,Q9W178,RPN8,Rpn8,Rpn8-PA,Rpn8-PB,Rpn8-PC,S12,UPI0000079362,dme:Dmel_CG3416,l(2)k08003,p39B,regulatory particle non-ATPase 8, isoform C,unnamed
Rpn9	7227.FBpp0083860	https://smart.embl.de/smart/DDvec.cgi?smart=382:PINT(268|361)+	26S proteasome regulatory complex subunit p39A; Endopeptidase activity. It is involved in the biological process described with: proteolysis; proteasome-mediated ubiquitin-dependent protein catabolic process; regulation of exit from mitosis	06,0718,0718/06,26S proteasome regulatory complex subunit p39A,351783,42802,67740,718,718/06,AA539416,AAF08392.1,AAF56173.1,AAF56174.1,AAL28780.1,AF145311,AI295553,AI945978,AQ074011,AW942451,AY061232,CG10230,CG10230-PA,CG10230-PB,CG10230-RA,CG10230-RB,CT28749,DmelCG10230,Dmel_CG10230,FBan0010230,FBgn0028103,FBgn0028691,FBpp0083860,FBpp0083861,FBtr0084469,FBtr0084470,LD17530p,NM_142920,NM_142920.2,NM_170088,NM_170088.1,NP_651177,NP_651177.1,NP_732899,NP_732899.1,Nobody,PSMD13,Q7KMP8,Q7KMP8_DROME,Regulatory particle non-ATPase 9,Regulatory particle non-ATPase 9, isoform A,Regulatory particle non-ATPase 9, isoform B,Rpn4,Rpn9,Rpn9-PA,Rpn9-PB,Rpn9-RA,Rpn9-RB,Rpn94,S11,UPI000007E4A4,dme:Dmel_CG10230,l(3)S071806,l(3)S071806b,p39A,regulatory particle non-ATPase 9, isoform A,rpn9
Rrp46	7227.FBpp0081725	https://smart.embl.de/smart/DDvec.cgi?smart=233:Pfam_RNase_PH(13|133)+	FI06805p; 3'-5'-exoribonuclease activity. It is involved in the biological process described with: regulation of gene expression; mRNA processing	41270,66416,AA695032,AAF54530.3,AAL13710.1,ACJ23457.1,AW941161,AY058481,BT050573,CG4043,CG4043-PA,CG4043-RA,DmelCG4043,Dmel_CG4043,FBan0004043,FBgn0037815,FBpp0081725,FBtr0082248,FI06805p,NM_141744,NM_141744.2,NP_650001,NP_650001.2,Q95TW1,Q9VGZ2,Q9VGZ2_DROME,Rrp46,Rrp46-PA,Rrp46-RA,UPI000007F6E0,dRrp46,dme:Dmel_CG4043,rrp46
Rtnl1	7227.FBpp0290753	https://smart.embl.de/smart/DDvec.cgi?smart=607:Pfam_Reticulon(411|575)+	Reticulon-like protein; It is involved in the biological process described with: olfactory behavior; inter-male aggressive behavior	142893_at,33721,59905,AA439485,AAF52194.1,AAF52195.1,AAF52196.1,AAF52197.2,AAF52198.2,AAF52199.2,AAL39577.1,AAP47340,AAP47341,AAP47342,AAP47343,AAP47344,AAP47345,AAP47346,AAP47347,AAP47348,AAP47349,AAP47350,AAP76577,AAP76578,AAP76579,AAP76580,AAP76581,AAP76582,AAP76583,AAR82778.1,AAS64638.1,ACU27357.1,ACU30168.1,ACU30170.1,ACZ94166.1,ACZ94167.1,ACZ94168.1,ACZ94169.1,AEU04574.1,AI512051,AW942300,AW943676,AY069432,AY164658,AY164765,AY164766,AY164767,AY164768,AY164769,AY164770,AY164771,AY164772,AY164773,AY164774,AY164775,AZ877645,BT011111,BT099515,BT099529,BT099531,BT132825,C6TP45,CG10712-RA,CG18623,CG33113,CG33113-PA,CG33113-PB,CG33113-PC,CG33113-PD,CG33113-PE,CG33113-PF,CG33113-PG,CG33113-PH,CG33113-PI,CG33113-PJ,CG33113-PL,CG33113-RA,CG33113-RB,CG33113-RC,CG33113-RD,CG33113-RE,CG33113-RF,CG33113-RG,CG33113-RH,CG33113-RI,CG33113-RJ,CG33113-RL,CG8895,CG8895-RA,CG8895-RB,CG8895-RC,CG8895-RD,CG8895-RE,CG8895-RF,CL610179,CZ474668,CZ475726,CZ476640,CZ477878,CZ481936,DmelCG33113,Dmel_CG33113,E1JHT6,E1JHT6_DROME,FBan0033113,FBgn0031666,FBgn0031667,FBgn0053113,FBpp0078674,FBpp0078675,FBpp0078676,FBpp0078677,FBpp0078678,FBpp0078679,FBpp0078680,FBpp0290753,FBpp0290754,FBpp0290755,FBpp0304686,FBtr0079038,FBtr0079039,FBtr0079040,FBtr0079041,FBtr0079042,FBtr0079043,FBtr0079044,FBtr0301538,FBtr0301539,FBtr0301540,FBtr0332413,G9,NM_001169404,NM_001169404.1,NM_001169405,NM_001169405.1,NM_001169406,NM_001169406.1,NM_001169407,NM_001169407.1,NM_175969,NM_175969.2,NM_175970,NM_175970.2,NM_175971,NM_175971.2,NM_175972,NM_175972.2,NM_175973,NM_175973.2,NM_175974,NM_175974.2,NM_205908,NM_205908.1,NP_001162875,NP_001162875.1,NP_001162876,NP_001162876.1,NP_001162877,NP_001162877.1,NP_001162878,NP_001162878.1,NP_787983,NP_787983.1,NP_787984,NP_787984.1,NP_787985,NP_787985.1,NP_787986,NP_787986.1,NP_787987,NP_787987.1,NP_787988,NP_787988.1,NP_995630,NP_995630.1,Q6NP20,Q7KTP4,Q9VMV9,Q9VMW1,Q9VMW2,Q9VMW4,Reticulon-like 1,Reticulon-like protein,Reticulon-like1,Reticulon-like1, isoform H,Retl1,Rtn1,Rtnl-1,Rtnl1,Rtnl1-PA,Rtnl1-PB,Rtnl1-PC,Rtnl1-PD,Rtnl1-PE,Rtnl1-PF,Rtnl1-PG,Rtnl1-PH,Rtnl1-PI,Rtnl1-PJ,Rtnl1-PL,Rtnl1-RA,Rtnl1-RB,Rtnl1-RC,Rtnl1-RD,Rtnl1-RE,Rtnl1-RF,Rtnl1-RG,Rtnl1-RH,Rtnl1-RI,Rtnl1-RJ,Rtnl1-RL,UPI000000744F,UPI0000074ECD,UPI000007AC3E,UPI000007CF84,UPI0000081B97,UPI00001AB87D,UPI00001AB87E,dme:Dmel_CG33113,reticulon,rtnl1
Sam-S	7227.FBpp0088926	https://smart.embl.de/smart/DDvec.cgi?smart=408:Pfam_S-AdoMet_synt_N(28|126)+Pfam_S-AdoMet_synt_M(140|261)+Pfam_S-AdoMet_synt_C(263|400)+	S-adenosylmethionine synthase; Catalyzes the formation of S-adenosylmethionine from methionine and ATP. The reaction comprises two steps that are both catalyzed by the same enzyme: formation of S-adenosylmethionine (AdoMet) and triphosphate, and subsequent hydrolysis of the triphosphate	2.5.1.6,48552,71491,A4UZW2,AAF51554,AAF51555.1,AAF51556.1,AAF51557.1,AAF51558.1,AAK93342.1,AAN10504.1,AAN10505.1,AAN10506.1,AAN10507.1,AAS64636.1,ACW83546.1,ADG03443.1,ADQ26807.1,AFH03491,AI520331,AW943505,AY051918,BH759514,BT099838,BT124858,BT125773,C8VV92,CAA54567.1,CG2674,CG2674-PA,CG2674-PB,CG2674-PC,CG2674-PD,CG2674-PE,CG2674-PF,CG2674-PG,CG2674-PH,CG2674-PI,CG2674-PJ,CG2674-PK,CG2674-PL,CG2674-RA,CG2674-RB,CG2674-RC,CG2674-RD,CG2674-RE,CG2674-RF,CG2674-RG,CG2674-RH,CG2674-RI,CG2674-RJ,CG2674-RK,CG2674-RL,CZ472500,CZ476709,CZ477647,D5SHQ7,DmelCG2674,E4NKH6,EC 2.5.1.6,FBan0002674,FBgn0005278,FBgn0011287,FBgn0031218,FBpp0088444,FBpp0088445,FBpp0088446,FBpp0088447,FBpp0088448,FBpp0088449,FBpp0088450,FBpp0088451,FBpp0088452,FBpp0088926,FBpp0300434,FBpp0303506,FBtr0089428,FBtr0089429,FBtr0089430,FBtr0089431,FBtr0089432,FBtr0089433,FBtr0089434,FBtr0089435,FBtr0089436,FBtr0089437,FBtr0308091,FBtr0330656,M(2)21A-B,M(2)21AB,M(2)21AB-PA,M(2)21AB-PB,M(2)21AB-PC,M(2)21AB-PD,M(2)21AB-PE,M(2)21AB-PF,M(2)21AB-PG,M(2)21AB-PH,M(2)21AB-PI,M(2)21AB-PJ,M(2)21AB-RA,M(2)21AB-RB,M(2)21AB-RC,M(2)21AB-RD,M(2)21AB-RE,M(2)21AB-RF,M(2)21AB-RG,M(2)21AB-RH,M(2)21AB-RI,M(2)21AB-RJ,METK,METK_DROME,Methionine adenosyl transferase,Methionine adenosyltransferase,Minute (2) 21AB,NM_001258885,NM_001258885.1,NM_080184,NM_080184.1,NM_164355,NM_164355.2,NM_164356,NM_164356.1,NM_164357,NM_164357.1,NM_164358,NM_164358.2,NM_164359,NM_164359.1,NM_164360,NM_164360.2,NM_164361,NM_164361.1,NM_164362,NM_164362.2,NM_205880,NM_205880.1,NP_001245814,NP_001245814.1,NP_524923,NP_524923.1,NP_722593,NP_722593.1,NP_722594,NP_722594.1,NP_722595,NP_722595.1,NP_722596,NP_722596.1,NP_722597,NP_722597.1,NP_722598,NP_722598.1,NP_722599,NP_722599.1,NP_722600,NP_722600.1,NP_995602,NP_995602.1,P40320,Q0E8V3,Q9VPJ2,Q9VPJ3,Q9VPJ4,Q9VPJ5,S-Adenosylmethionine synthetase,S-adenosylmethionine Synthetase,S-adenosylmethionine synthase,S-adenosylmethionine synthetase, isoform C,Sam-S,Sam-S-PA,Sam-S-PB,Sam-S-PC,Sam-S-PD,Sam-S-PE,Sam-S-PF,Sam-S-PG,Sam-S-PH,Sam-S-PI,Sam-S-PJ,Sam-S-PK,Sam-S-PL,Sam-S-RA,Sam-S-RB,Sam-S-RC,Sam-S-RD,Sam-S-RE,Sam-S-RF,Sam-S-RG,Sam-S-RH,Sam-S-RI,Sam-S-RJ,Sam-S-RK,Sam-S-RL,SamS,Su(z)5,UPI000002ADE8,UPI000002ADE9,UPI000002ADEA,UPI000012474F,UPI00001E10B5,X77392,dme:Dmel_CG2674,m(2)21ab
Set	7227.FBpp0082521	https://smart.embl.de/smart/DDvec.cgi?smart=269:COIL(24|66)+Pfam_NAP(74|267)+	Protein SET; Cyclin binding. It is involved in the biological process described with: nucleosome assembly	41844,66908,AA820206,AAA74264.1,AAF55155.1,AAM50782.1,AI455359,AM294381,AM294382,AM294383,AM294384,AM294385,AM294386,AM294387,AM294388,AM294389,AM294390,AY118922,CAL26311.1,CAL26312.1,CAL26313.1,CAL26314.1,CAL26315.1,CAL26316.1,CAL26317.1,CAL26318.1,CAL26319.1,CAL26320.1,CAR93381.1,CAR93382.1,CAR93383.1,CAR93384.1,CAR93385.1,CAR93386.1,CAR93387.1,CAR93388.1,CAR93389.1,CAR93390.1,CAR93391.1,CG4299,CG4299-PA,CG4299-RA,CL528190,CZ485638,DmelCG4299,FBan0004299,FBgn0014879,FBpp0082521,FBtr0083062,FM245455,FM245456,FM245457,FM245458,FM245459,FM245460,FM245461,FM245462,FM245463,FM245464,FM245465,NM_142181,NM_142181.2,NP_650438,NP_650438.2,P53997,Protein SET,Q540W9,Q9VFA5,SET,SET_DROME,Set,Set-PA,Set-RA,TAF-Ibeta,U30470,UPI00000014A0,dSET/TAF-Ibeta,dSet,dme:Dmel_CG4299
